assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	GTDB_accession	GTDB_domain	GTDB_phylum	GTDB_class	GTDB_order	GTDB_family	GTDB_genus	GTDB_species
refined_metabat2_sk1b_bin_42-contigs	NA	14	14	87.50	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_43-contigs	NA	13	12	81.25	6.25	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_5-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_65-contigs	NA	13	13	81.25	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_66-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_70-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_78-contigs	NA	14	14	87.50	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_14-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_28-contigs	NA	12	12	75.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_30-contigs	NA	13	13	81.25	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_33-contigs	NA	12	12	75.00	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_35-contigs	NA	7	7	43.75	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_4-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_41-contigs	NA	12	11	75.00	18.75	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_42-contigs	NA	14	12	87.50	12.50	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_58-contigs	NA	14	14	87.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_68-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2a_bin_7-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_16-contigs	NA	11	11	68.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_23-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_24-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_29-contigs	NA	12	12	75.00	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_34-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_36-contigs	NA	11	11	68.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_37-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_40-contigs	NA	9	9	56.25	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_48_sub-contigs	NA	8	8	50.00	0.00	4	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk2b_bin_5-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_10-contigs	NA	6	6	37.50	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_12-contigs	NA	10	10	62.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_13-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_15-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_16-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_27-contigs	NA	9	9	56.25	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_3-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_34-contigs	NA	8	7	50.00	6.25	4	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_38-contigs	NA	15	15	93.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_40-contigs	NA	10	10	62.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3a_bin_50-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_12-contigs	NA	11	11	68.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_18-contigs	NA	13	13	81.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_19-contigs	NA	6	6	37.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_29-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_31-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_36-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_42-contigs	NA	10	10	62.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_45_sub-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_47-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_49-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_53-contigs	NA	12	11	75.00	6.25	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_56-contigs	NA	14	14	87.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk3b_bin_58-contigs	NA	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
